Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
9/25/2019,5558.078155,5591.049805,5445.032497,5591.049805,88620000,0,0
9/26/2019,5652.281869,5708.804688,5624.020459,5708.804688,109859000,0,0
9/27/2019,5656.992528,5722.935821,5652.282293,5718.225586,48010000,0,0
9/30/2019,5718.225586,5718.225586,5656.992528,5718.225586,73391000,0,0
10/1/2019,5661.702457,5713.515042,5661.702457,5689.963867,40057000,0,0
10/2/2019,5661.701913,5718.224727,5661.701913,5699.383789,52376500,0,0
10/3/2019,5661.702457,5694.674102,5605.179637,5689.963867,50269000,0,0
10/4/2019,5633.441259,5713.515257,5633.441259,5694.674316,56890500,0,0
10/7/2019,5718.225586,5727.646056,5699.384645,5718.225586,56705500,0,0
10/8/2019,5727.645876,5746.486816,5666.41282,5746.486816,46997500,0,0
10/9/2019,5746.486997,5746.486997,5699.384645,5718.225586,41496500,0,0
10/10/2019,5671.123477,5755.907715,5671.123477,5755.907715,65806500,0,0
10/11/2019,5727.645969,5798.299497,5727.645969,5770.038086,40863500,0,0
10/14/2019,5774.747633,5840.690918,5774.747633,5840.690918,37514500,0,0
10/15/2019,5831.271331,5831.271331,5788.879213,5817.140625,40935000,0,0
10/16/2019,5840.69156,5854.822266,5817.140385,5854.822266,65776500,0,0
10/17/2019,5826.559981,5850.111153,5751.19623,5760.616699,45666500,0,0
10/18/2019,5803.009766,5812.430236,5784.168825,5803.009766,41008500,0,0
10/21/2019,5840.691774,5892.504362,5826.561068,5859.532715,59971500,0,0
10/22/2019,5906.634587,5934.895996,5864.242472,5934.895996,67259500,0,0
10/23/2019,5934.896391,5939.606626,5897.214509,5911.345215,62219000,0,0
10/24/2019,5925.475526,5953.736936,5906.634587,5934.895996,73101000,0,0
10/25/2019,5953.736549,5958.446783,5817.139745,5840.690918,61929500,0,0
10/28/2019,5840.692108,5887.794464,5840.692108,5845.402344,43249500,0,0
10/29/2019,5845.402009,5878.373656,5793.589421,5859.532715,79861500,0,0
10/30/2019,5916.056,5920.766236,5840.692229,5901.925293,60738000,0,0
10/31/2019,5906.634646,5934.896056,5887.793706,5925.475586,58420500,0,0
11/1/2019,5934.896577,5958.447754,5911.3454,5958.447754,42080500,0,0
11/4/2019,5981.998743,6010.260155,5897.214509,5911.345215,43794500,0,0
11/5/2019,5981.998963,5991.419434,5906.635196,5991.419434,66161500,0,0
11/6/2019,6010.260032,6010.260032,5930.186035,5930.186035,63393000,0,0
11/7/2019,5967.867485,5967.867485,5887.793493,5920.765137,61972000,0,0
11/8/2019,5949.026821,5949.026821,5887.793766,5916.055176,90040500,0,0
11/11/2019,5967.867916,5972.578151,5901.924624,5930.186035,70207000,0,0
11/12/2019,5859.533172,5916.056,5859.533172,5901.925293,47635500,0,0
11/13/2019,5901.924471,5920.765411,5901.924471,5916.055176,40083500,0,0
11/14/2019,5901.924531,5916.055236,5850.111945,5906.634766,37862000,0,0
11/15/2019,5916.05545,5925.475921,5892.504274,5911.345215,47138000,0,0
11/18/2019,5883.083531,5920.765411,5850.111886,5916.055176,65599000,0,0
11/19/2019,5963.157561,5981.998501,5934.89615,5949.026855,60115000,0,0
11/20/2019,5892.50455,5981.999023,5892.50455,5981.999023,43229500,0,0
11/21/2019,5981.998345,5981.998345,5934.895996,5934.895996,57523500,0,0
11/22/2019,5916.05527,5944.31668,5906.6348,5939.606445,56035000,0,0
11/25/2019,5963.157802,5967.868038,5911.345215,5911.345215,55133500,0,0
11/26/2019,5963.15725,5963.15725,5906.634432,5920.765137,192783500,0,0
11/27/2019,5906.634587,5934.895996,5878.373177,5934.895996,58833500,0,0
11/28/2019,5930.18557,5930.18557,5883.083222,5887.793457,44248000,0,0
11/29/2019,5868.952826,5930.185881,5864.242591,5916.055176,52954500,0,0
12/2/2019,5916.05552,6052.652344,5906.63505,6052.652344,49909000,0,0
12/3/2019,6047.941921,6047.941921,5977.288394,6005.549805,42823000,0,0
12/4/2019,5991.419159,6029.101041,5986.708924,5996.129395,37552000,0,0
12/5/2019,5991.419555,6014.970733,5963.158142,5972.578613,54168000,0,0
12/6/2019,5991.479498,6043.456055,5972.578931,6043.456055,69920500,20,0
12/9/2019,6019.830347,6043.456055,6010.380064,6043.456055,51667500,0,0
12/10/2019,6043.455338,6048.180479,6010.379351,6015.104492,57654000,0,0
12/11/2019,6015.104362,6034.004926,6000.92894,6029.279785,48469000,0,0
12/12/2019,6048.180698,6052.905839,5991.479004,5991.479004,79198500,0,0
12/13/2019,6043.455382,6067.081087,6000.929112,6010.379395,70822500,0,0
12/16/2019,5991.47883,6043.455382,5991.47883,6010.379395,78684000,0,0
12/17/2019,6043.455148,6142.683105,6015.104303,6142.683105,102914500,0,0
12/18/2019,6142.683335,6426.191797,6085.981643,6383.665527,181804000,0,0
12/19/2019,6331.688854,6350.589418,6227.735753,6237.186035,74171000,0,0
12/20/2019,6312.788749,6369.490444,6246.636771,6293.888184,99453000,0,0
12/23/2019,6312.788749,6360.040161,6284.437901,6293.888184,46558500,0,0
12/26/2019,6293.887523,6355.314353,6293.887523,6312.788086,38188500,0,0
12/27/2019,6303.338162,6331.689008,6303.338162,6326.963867,29945000,0,0
12/30/2019,6312.788531,6350.58966,6303.338249,6317.513672,61168000,0,0
1/2/2020,6326.963422,6407.290814,6312.788,6322.238281,49445000,0,0
1/3/2020,6378.939999,6426.191406,6355.314295,6426.191406,47755500,0,0
1/6/2020,6350.589226,6378.940071,6322.238381,6364.764648,27300000,0,0
1/7/2020,6364.765093,6397.841081,6360.039952,6369.490234,45022500,0,0
1/8/2020,6303.337804,6374.214916,6303.337804,6312.788086,53692500,0,0
1/9/2020,6369.490234,6383.665658,6360.039952,6369.490234,40363500,0,0
1/10/2020,6393.11558,6449.81727,6341.139031,6355.314453,73362000,0,0
1/13/2020,6369.490191,6388.390755,6364.76505,6374.215332,67855000,0,0
1/14/2020,6374.214745,6506.518684,6369.489605,6492.343262,93582000,0,0
1/15/2020,6492.343073,6671.898413,6426.191106,6459.26709,75623500,0,0
1/16/2020,6430.916604,6511.243997,6421.466322,6473.442871,88931500,0,0
1/17/2020,6463.992861,6511.244271,6426.191733,6497.068848,38249500,0,0
1/20/2020,6567.945322,6591.571024,6454.541949,6459.26709,93554500,0,0
1/21/2020,6506.51903,6515.969312,6449.81734,6454.54248,103984500,0,0
1/22/2020,6478.167609,6515.968733,6459.267047,6463.992188,94311500,0,0
1/23/2020,6506.518452,6515.968733,6454.541907,6463.992188,87728000,0,0
1/24/2020,6445.092372,6501.794064,6435.64209,6435.64209,69653500,0,0
1/27/2020,6487.61789,6558.494997,6440.366485,6463.992188,39679000,0,0
1/28/2020,6459.267478,6468.71776,6383.665225,6416.741211,82615000,0,0
1/29/2020,6426.191536,6468.717803,6397.840691,6412.016113,43821000,0,0
1/30/2020,6468.718198,6468.718198,6360.039952,6369.490234,71990000,0,0
1/31/2020,6426.191738,6430.916879,6123.782715,6123.782715,163136500,0,0
2/3/2020,6123.782081,6223.010031,6019.82899,6085.980957,149797000,0,0
2/4/2020,6208.83519,6256.086599,6161.58378,6237.186035,113316500,0,0
2/5/2020,6407.291451,6407.291451,6284.43778,6360.040039,123002500,0,0
2/6/2020,6369.490234,6407.291363,6312.788541,6369.490234,154693500,0,0
2/7/2020,6341.139215,6407.291189,6336.414074,6388.390625,82609000,0,0
2/10/2020,6388.390409,6412.016113,6265.536747,6412.016113,66578500,0,0
2/11/2020,6412.016156,6412.016156,6374.21503,6407.291016,77526500,0,0
2/12/2020,6426.191406,6426.191406,6388.39028,6426.191406,69971500,0,0
2/13/2020,6445.092056,6445.092056,6369.489803,6416.741211,49737000,0,0
2/14/2020,6407.290902,6421.466324,6308.062945,6312.788086,147028500,0,0
2/17/2020,6312.787743,6378.93971,6312.787743,6350.588867,115319000,0,0
2/18/2020,6317.513585,6350.589572,6303.338162,6326.963867,98436500,0,0
2/19/2020,6298.613021,6388.390701,6298.613021,6326.963867,74594000,0,0
2/20/2020,6322.238616,6326.963757,6204.110092,6232.460938,136724500,0,0
2/21/2020,6237.185906,6293.887596,6232.460765,6251.361328,98261000,0,0
2/24/2020,6204.110211,6237.186198,6152.133659,6166.309082,84910000,0,0
2/25/2020,6189.934744,6199.385026,6152.133616,6171.03418,86446500,0,0
2/26/2020,6142.682816,6175.758801,6067.080566,6067.080566,92824500,0,0
2/27/2020,6114.332117,6119.057258,5859.174517,5944.227051,129254500,0,0
2/28/2020,5859.174517,5944.227051,5703.244873,5944.227051,169946500,0,0
3/2/2020,5944.227407,5944.227407,5703.245215,5745.771484,144871500,0,0
3/3/2020,5859.174264,6000.92848,5859.174264,5972.577637,114663500,0,0
3/4/2020,5967.852445,6142.682643,5915.875899,6085.980957,83025000,0,0
3/5/2020,6180.484307,6180.484307,5991.47867,6081.256348,77583000,0,0
3/6/2020,6000.928534,6000.928534,5859.174316,5859.174316,77835500,0,0
3/9/2020,5670.16935,5707.970479,5466.988281,5466.988281,140889500,0,0
3/10/2020,5518.965078,5679.619883,5518.965078,5599.29248,133667000,0,0
3/11/2020,5622.91786,5651.268707,5471.713346,5528.415039,93204500,0,0
3/12/2020,5292.157079,5329.958201,5159.853152,5254.355957,129845500,0,0
3/13/2020,5254.355957,5254.355957,5254.355957,5254.355957,0,0,0
3/16/2020,5254.355957,5254.355957,5254.355957,5254.355957,0,0,0
3/17/2020,5192.929488,5202.379769,4838.543945,4838.543945,212200000,0,0
3/18/2020,4838.5445,5084.251838,4503.059481,4725.141113,180053500,0,0
3/19/2020,4720.415568,4720.415568,4394.380859,4394.380859,264419000,0,0
3/20/2020,4347.12969,5088.976822,4087.246937,4474.708496,335132000,0,0
3/23/2020,4498.333892,4725.140643,4162.848906,4186.474609,217843500,0,0
3/24/2020,4205.375543,4720.415918,4205.375543,4252.626953,253971000,0,0
3/26/2020,4394.381242,5098.427269,4394.381242,4989.749023,331633000,0,0
3/27/2020,5065.350761,5570.940809,5060.625621,5207.10498,269683000,0,0
3/30/2020,5178.754265,5249.631377,4871.620116,5192.929688,159964500,0,0
3/31/2020,5348.859568,5396.110977,5183.479634,5221.280762,182638500,0,0
4/1/2020,5254.356648,5433.912002,5126.777845,5178.754395,152831500,0,0
4/2/2020,5169.303737,5169.303737,5065.350646,5112.602051,136623500,0,0
4/3/2020,5159.853702,5226.005673,5070.076028,5192.929688,110506000,0,0
4/6/2020,5216.55575,5424.461957,5192.930045,5419.736816,78184000,0,0
4/7/2020,5419.737026,5764.672338,5273.257647,5344.134766,149153500,0,0
4/8/2020,5344.134451,5348.859592,5178.754516,5325.233887,106111500,0,0
4/9/2020,5292.157758,5381.935434,5197.654941,5287.432617,89997000,0,0
4/13/2020,5235.456403,5306.33352,5178.754709,5197.655273,58043000,0,0
4/14/2020,5202.380284,5282.707682,5145.678592,5211.830566,95796000,0,0
4/15/2020,5211.830828,5320.509077,5145.67885,5183.47998,95342000,0,0
4/16/2020,5183.479662,5216.555649,4899.971203,4951.947754,176990500,0,0
4/17/2020,5008.649311,5145.678395,4989.748747,5126.777832,160935500,0,0
4/20/2020,5131.503091,5197.655065,5037.000272,5060.625977,90744000,0,0
4/21/2020,5148.109736,5148.109736,4960.643555,4960.643555,73431000,91,0
4/22/2020,4960.64411,5032.746495,4850.087119,4946.223633,107263500,0,0
4/23/2020,4979.870867,5042.359594,4922.188965,4922.188965,105419500,0,0
4/24/2020,4922.189533,4941.416835,4729.916504,4729.916504,131149500,0,0
4/27/2020,4749.143305,4826.052508,4667.427276,4768.370605,151103500,0,0
4/28/2020,4768.37052,4782.790995,4619.358941,4643.393066,180488000,0,0
4/29/2020,4638.586479,4662.620605,4614.552352,4662.620605,121161000,0,0
4/30/2020,4691.461459,5047.166528,4691.461459,4970.257324,174081000,0,0
5/4/2020,4951.03061,5095.235385,4806.825835,5018.326172,114497500,0,0
5/5/2020,5018.326205,5133.690026,4999.098902,5080.814941,118643500,0,0
5/6/2020,5109.655746,5162.530829,5095.235269,5148.110352,86395500,0,0
5/8/2020,5138.496372,5191.371451,4951.03018,5042.359863,123028000,0,0
5/11/2020,5042.359967,5119.269176,5042.359967,5090.428223,40615500,0,0
5/12/2020,5133.689992,5133.689992,4835.66679,5018.326172,118660000,0,0
5/13/2020,4960.643446,4970.257096,4888.54107,4912.575195,94973000,0,0
5/14/2020,4874.121275,4912.575881,4715.496027,4729.916504,131268000,0,0
5/15/2020,4729.91612,4802.0185,4499.188504,4600.131836,205790000,0,0
5/18/2020,4614.552564,4657.813995,4566.484308,4580.904785,139997500,0,0
5/19/2020,4653.006886,4768.370693,4499.188477,4499.188477,128504500,0,0
5/20/2020,4537.643355,4614.552564,4508.802401,4580.904785,119158000,0,0
5/26/2020,4590.517718,4806.824836,4590.517718,4777.983887,176076500,0,0
5/27/2020,4777.98456,4806.825513,4667.427573,4773.177734,151753500,0,0
5/28/2020,4806.825517,5114.46235,4806.825517,5090.428223,229233000,0,0
5/29/2020,5090.428199,5090.428199,4989.484863,4989.484863,399414000,0,0
6/2/2020,5056.780481,5287.508108,5037.553179,5152.916992,181369500,0,0
6/3/2020,5200.984876,5556.689941,5191.371226,5556.689941,279673500,0,0
6/4/2020,5556.690548,5758.577229,5383.644821,5566.304199,236158500,0,0
6/5/2020,5566.304164,5628.792898,5369.22431,5503.81543,88157500,0,0
6/8/2020,5532.655781,5696.087837,5532.655781,5672.053711,173557500,0,0
6/9/2020,5710.509402,5763.384489,5571.111445,5580.725098,100110000,0,0
6/10/2020,5575.917969,5638.406705,5378.83811,5575.917969,115382500,0,0
6/11/2020,5527.848773,5585.530673,5388.450847,5460.553223,85187500,0,0
6/12/2020,5460.554081,5460.554081,5268.28105,5450.94043,96044000,0,0
6/15/2020,5460.554027,5489.394981,5287.508301,5287.508301,100844500,0,0
6/16/2020,5364.417175,5571.110669,5364.417175,5537.462891,91518500,0,0
6/17/2020,5575.917508,5575.917508,5460.553697,5499.008301,79800000,0,0
6/18/2020,5499.008411,5518.235713,5369.224121,5369.224121,68032000,0,0
6/19/2020,5383.644479,5431.712733,5330.769399,5359.610352,110071000,0,0
6/22/2020,5378.83748,5441.326209,5316.348752,5325.962402,51590500,0,0
6/23/2020,5354.803813,5441.326676,5306.735557,5402.87207,69954000,0,0
6/24/2020,5431.71281,5537.462971,5422.099159,5484.587891,57333000,0,0
6/25/2020,5479.781301,5523.042732,5422.099393,5503.81543,51415000,0,0
6/26/2020,5499.008141,5537.462744,5422.098936,5426.905762,57467500,0,0
6/29/2020,5422.099776,5474.974863,5369.22469,5455.747559,48796500,0,0
6/30/2020,5479.780946,5518.23555,5441.326343,5474.974121,74474000,0,0
7/1/2020,5479.781452,5575.917969,5455.747323,5575.917969,63959000,0,0
7/2/2020,5551.88369,5643.213379,5537.463213,5643.213379,75585500,0,0
7/3/2020,5643.213379,5676.861159,5614.372425,5643.213379,52219000,0,0
7/6/2020,5633.600245,5705.702637,5623.986592,5705.702637,67800000,0,0
7/7/2020,5710.508408,5763.383485,5672.053805,5758.57666,74168000,0,0
7/8/2020,5758.576716,6022.952108,5748.963065,5960.463379,106444500,0,0
7/9/2020,5970.07731,5998.918263,5797.031591,5864.327148,93543500,0,0
7/10/2020,5864.326873,5998.917981,5845.099572,5960.463379,67224000,0,0
7/13/2020,5989.30477,5998.918421,5902.781908,5936.429688,86006000,0,0
7/14/2020,5936.429252,5960.463379,5873.940523,5960.463379,45616500,0,0
7/15/2020,5960.463272,5998.917873,5912.39502,5912.39502,61468000,0,0
7/16/2020,5912.394889,5960.46314,5902.781239,5941.23584,66520500,0,0
7/17/2020,5897.974675,5941.236103,5806.644994,5883.554199,73348000,0,0
7/20/2020,5883.554436,5922.00904,5825.87253,5902.781738,59794500,0,0
7/21/2020,5864.326873,5994.111156,5864.326873,5960.463379,84159500,0,0
7/22/2020,5970.076791,6008.531391,5893.167589,5941.23584,44725500,0,0
7/23/2020,5941.236078,5974.883855,5902.781475,5960.463379,84026500,0,0
7/24/2020,5960.463659,5960.463659,5864.327148,5864.327148,58366500,0,0
7/27/2020,5864.327148,5902.781753,5768.190638,5864.327148,41972500,0,0
7/28/2020,5883.554239,5960.463445,5825.872335,5946.042969,65279000,0,0
7/29/2020,5946.042862,5946.042862,5864.326832,5897.974609,50262500,0,0
7/30/2020,5897.975118,5998.918457,5821.065907,5998.918457,80533500,0,0
8/3/2020,5979.690826,5994.111303,5599.951618,5893.167969,137079000,0,0
8/4/2020,5917.202553,5979.691288,5893.168424,5970.077637,79357000,0,0
8/5/2020,5960.46417,5979.691474,5864.327651,5965.270996,49393000,0,0
8/6/2020,5974.884078,6051.793286,5946.043126,6018.145508,55258500,0,0
8/7/2020,6022.951867,6042.179167,5922.008539,5941.23584,43621000,0,0
8/10/2020,5941.236103,5960.463404,5869.133723,5883.554199,37774500,0,0
8/11/2020,5902.781908,5960.463816,5893.168257,5936.429688,38795500,0,0
8/12/2020,5936.429475,6018.145508,5922.008998,6018.145508,35612000,0,0
8/13/2020,6018.145009,6056.599609,5941.235807,6056.599609,48581000,0,0
8/14/2020,6056.600602,6157.543945,5998.918691,6157.543945,57316000,0,0
8/18/2020,6157.543657,6176.77096,6056.600319,6114.282227,81563500,0,0
8/19/2020,6114.282361,6162.350618,6066.214103,6085.441406,58793500,0,0
8/24/2020,6095.054635,6133.509238,6037.37273,6071.020508,66882500,0,0
8/25/2020,6075.827438,6133.509344,6061.406961,6119.088867,49211000,0,0
8/26/2020,6138.316608,6143.123434,6061.407395,6095.055176,42983000,0,0
8/27/2020,6119.088963,6345.009766,6095.054835,6345.009766,68326000,0,0
8/28/2020,6306.555139,6345.009743,6176.770848,6244.066406,52292500,0,0
8/31/2020,6248.873568,6287.328175,6032.566406,6032.566406,97032000,0,0
9/1/2020,6037.372487,6268.100098,5998.917885,6268.100098,67446000,0,0
9/2/2020,6268.100309,6306.554912,6119.088722,6186.384277,66065000,0,0
9/3/2020,6215.225269,6248.873047,6056.60003,6248.873047,68208500,0,0
9/4/2020,6200.804834,6200.804834,6022.952292,6133.509277,80613500,0,0
9/7/2020,6090.247943,6114.28207,5960.463654,6042.179688,64249500,0,0
9/8/2020,6042.179791,6114.282175,6042.179791,6090.248047,39649000,0,0
9/9/2020,6056.600179,6075.827481,5970.077319,6003.725098,49285000,0,0
9/10/2020,5979.690942,5979.690942,5585.53125,5585.53125,175735000,0,0
9/11/2020,5575.917985,5744.15689,5402.872255,5676.861328,403032500,0,0
9/14/2020,5768.19005,5878.747026,5753.769575,5816.258301,138115000,0,0
9/15/2020,5806.645331,5864.327238,5633.599609,5633.599609,170087000,0,0
9/16/2020,5633.599776,5643.213427,5523.042784,5527.849609,158565500,0,0
9/17/2020,5527.849424,5628.792762,5446.133389,5532.65625,138796000,0,0
9/18/2020,5479.780907,5513.428684,5354.803447,5412.485352,316912000,0,0
9/21/2020,5422.09944,5513.42913,5378.838009,5388.45166,112443000,0,0
9/22/2020,5306.735006,5349.996432,5220.212152,5239.439453,163442500,0,0
9/23/2020,5239.43986,5369.22415,5215.405732,5292.314941,100517000,0,0
9/24/2020,5220.212336,5321.155669,5181.757734,5234.632813,88618500,0,0
9/25/2020,5268.280836,5407.678778,5249.053533,5393.258301,100705000,0,0
9/28/2020,5431.713004,5474.974435,5287.508234,5301.928711,93522000,0,0
9/29/2020,5359.610499,5417.292406,5249.053511,5292.314941,117778500,0,0
9/30/2020,5349.996567,5349.996567,5210.598633,5210.598633,107377000,0,0
10/1/2020,5273.087195,5354.803223,5268.28037,5354.803223,56893000,0,0
10/2/2020,5345.190023,5349.996848,5229.826209,5292.314941,66848000,0,0
10/5/2020,5301.928526,5345.189956,5249.053446,5306.735352,58291000,0,0
10/6/2020,5412.485209,5494.201237,5383.644257,5479.780762,141955500,0,0
10/7/2020,5383.644657,5532.65625,5364.417354,5532.65625,89937500,0,0
10/8/2020,5566.303592,5575.917242,5489.394388,5556.689941,77384500,0,0
10/9/2020,5527.84966,5551.883789,5499.008705,5551.883789,54250500,0,0
10/12/2020,5614.372004,5648.019782,5604.758354,5628.79248,82918500,0,0
10/13/2020,5614.372004,5633.599306,5547.07645,5628.79248,48250500,0,0
10/14/2020,5614.371809,5672.053711,5585.530858,5672.053711,83117500,0,0
10/15/2020,5648.020425,5652.827251,5537.463429,5561.497559,82067000,0,0
10/16/2020,5561.497018,5566.303843,5508.621938,5537.462891,89051500,0,0
10/19/2020,5527.848956,5672.053711,5489.394354,5672.053711,56871500,0,0
10/20/2020,5652.827489,5652.827489,5561.497793,5580.725098,74995500,0,0
10/21/2020,5633.599145,5638.40597,5508.621689,5556.689941,77944000,0,0
10/22/2020,5518.236059,5575.917969,5484.588278,5575.917969,96872500,0,0
10/23/2020,5614.372218,5614.372218,5527.849358,5547.07666,66328000,0,0
10/26/2020,5503.815515,5609.565682,5503.815515,5590.338379,70452500,0,0
10/27/2020,5590.338328,5604.758805,5532.656419,5566.304199,89482000,0,0
11/2/2020,5537.463112,5599.951845,5499.008507,5595.14502,151006500,0,0
11/3/2020,5614.372175,5667.247255,5609.565349,5662.44043,78152000,0,0
11/4/2020,5672.054229,5710.508834,5561.49724,5595.14502,78626000,0,0
11/5/2020,5672.053759,5941.235971,5672.053759,5912.39502,161090000,0,0
11/6/2020,5922.008507,6056.599609,5825.872005,6056.599609,137303500,0,0
11/9/2020,6056.600164,6152.736675,5974.88413,6042.179688,82739500,0,0
11/10/2020,6147.929961,6345.009811,6133.509484,6229.645996,191073500,0,0
11/11/2020,6287.328125,6311.362254,6229.646216,6287.328125,131383500,0,0
11/12/2020,6162.349729,6244.065755,6157.542904,6171.963379,83082500,0,0
11/13/2020,6171.964,6200.804953,6075.827489,6143.123047,82374500,0,0
11/16/2020,6234.452822,6234.452822,6138.316309,6229.645996,54905000,0,0
11/17/2020,6248.872667,6311.361393,6239.259016,6296.940918,119784000,0,0
11/18/2020,6296.941156,6320.975282,6287.327505,6316.168457,99789000,0,0
11/19/2020,6268.100491,6383.464303,6263.293665,6359.430176,147346500,0,0
11/20/2020,6383.46437,6393.078021,6296.94151,6345.009766,68468500,0,0
11/23/2020,6345.009766,6354.623417,6296.94151,6345.009766,75265500,0,0
11/24/2020,6345.009595,6345.009595,6292.134515,6311.361816,72349500,0,0
11/25/2020,6325.78216,6330.588985,6133.509146,6162.350098,170140500,0,0
11/26/2020,6104.66853,6239.259647,6056.600274,6229.645996,64339000,0,0
11/27/2020,6229.645599,6239.259249,6133.509093,6138.315918,87361500,0,0
11/30/2020,6138.31673,6152.737208,5897.975433,5965.270996,393091500,0,0
12/1/2020,5979.691748,6186.385273,5979.691748,6147.930664,114563500,0,0
12/2/2020,6210.418338,6234.452465,6095.05453,6200.804688,93897500,0,0
12/3/2020,6248.873552,6272.907681,6176.771165,6210.418945,98210000,0,0
12/4/2020,6210.418605,6215.22543,6114.282094,6143.123047,64995500,0,0
12/7/2020,6248.872797,6325.782,6229.645496,6268.100098,96636000,0,0
12/8/2020,6268.10072,6268.10072,6176.771031,6239.259766,70561500,0,0
12/10/2020,6354.587206,6364.229979,6306.373342,6340.123047,151420500,0,0
12/11/2020,6364.22932,6537.799211,6359.407935,6494.406738,214160000,0,0
12/14/2020,6557.085061,6586.013378,6552.263675,6576.370605,179785500,0,0
12/15/2020,6586.013963,6653.513374,6369.05157,6547.442871,164024500,0,0
12/16/2020,6614.942578,6701.727539,6595.657031,6701.727539,138674000,0,0
12/17/2020,6716.191013,6749.940716,6576.370812,6687.262695,91920000,0,0
12/18/2020,6687.263379,6687.263379,6513.693457,6557.085938,147238500,0,0
12/21/2020,6643.8708,6643.8708,6557.08584,6586.01416,93692500,0,0
12/22/2020,6499.229003,6576.371187,6470.300684,6475.12207,61790500,0,0
12/23/2020,6658.334557,6658.334557,6383.515535,6484.764648,76948000,0,0
12/28/2020,6547.442577,6576.370895,6422.086534,6537.799805,60234000,0,0
12/29/2020,6532.978222,6566.727924,6499.228519,6523.335449,34212500,0,0
12/30/2020,6557.084564,6557.084564,6460.65685,6528.15625,52675500,0,0
1/4/2021,6557.085743,6610.120996,6479.943558,6590.835449,47937000,0,0
1/5/2021,6614.942295,6836.726074,6605.299522,6836.726074,104831000,0,0
1/6/2021,6798.154877,6822.261809,6634.227738,6696.905762,89753500,0,0
1/7/2021,6749.940621,6798.154483,6663.15567,6716.190918,71360000,0,0
1/8/2021,6783.690139,6827.082613,6725.833506,6798.154297,75033500,0,0
1/11/2021,6894.582152,7097.080369,6889.760766,7082.616211,169034500,0,0
1/12/2021,7082.616389,7116.366092,6904.225098,6904.225098,95235000,0,0
1/13/2021,6986.188958,7015.117277,6817.440432,6865.654297,76581500,0,0
1/14/2021,6798.154391,6836.72548,6745.119144,6769.226074,89319500,0,0
1/15/2021,6841.547156,6846.368542,6595.656455,6706.54834,89853500,0,0
1/18/2021,6706.548544,6870.475683,6600.478042,6865.654297,86343000,0,0
1/19/2021,6865.654295,6865.654295,6754.762407,6841.547363,73777000,0,0
1/20/2021,6909.046773,7034.402821,6817.440431,6841.547363,107216000,0,0
1/21/2021,7019.93856,7039.224106,6807.79756,6822.261719,66428000,0,0
1/22/2021,6822.261622,6904.225189,6822.261622,6827.083008,80829000,0,0
1/25/2021,6942.796175,6942.796175,6749.940726,6783.69043,76836500,0,0
1/26/2021,6706.548029,6749.940504,6576.370605,6576.370605,98658000,0,0
1/27/2021,6576.37119,6682.441693,6465.479301,6547.442871,97920000,0,0
1/28/2021,6547.442203,6677.619625,6547.442203,6653.512695,104627000,0,0
1/29/2021,6653.512974,6749.940698,6518.51416,6518.51416,132762500,0,0
2/1/2021,6518.513973,6672.798327,6359.408232,6576.370605,113129000,0,0
2/2/2021,6716.191699,6730.655859,6557.085938,6557.085938,86741000,0,0
2/3/2021,6749.940905,6749.940905,6581.192383,6581.192383,67291000,0,0
2/4/2021,6672.798627,6749.940808,6590.83506,6610.120605,80950500,0,0
2/5/2021,6624.585061,6701.727245,6610.120901,6667.977539,51602000,0,0
2/8/2021,6798.154875,6802.976262,6634.227737,6672.798828,45604000,0,0
2/9/2021,6749.940819,6778.869136,6706.548342,6730.655273,75574000,0,0
2/10/2021,6798.154875,6798.154875,6653.513282,6672.798828,44984500,0,0
2/11/2021,6735.476155,6735.476155,6595.655963,6634.227051,36926000,0,0
2/15/2021,6586.014258,6643.870898,6479.94375,6557.085938,83922000,0,0
2/16/2021,6634.227835,6696.905859,6586.013969,6692.084473,47221000,0,0
2/17/2021,6643.869923,6711.369327,6605.298835,6653.512695,66011500,0,0
2/18/2021,6605.298613,6653.512471,6494.406738,6494.406738,91204000,0,0
2/19/2021,6537.799906,6605.299315,6518.51436,6581.192383,70487500,0,0
2/22/2021,6653.513374,6692.084466,6547.442871,6547.442871,68913000,0,0
2/23/2021,6576.370996,6600.477928,6532.978519,6581.192383,58360000,0,0
2/24/2021,6581.192376,6590.835148,6484.764648,6484.764648,71869000,0,0
2/25/2021,6499.228708,6528.157026,6441.372072,6465.479004,78688000,0,0
2/26/2021,6465.478907,6566.728017,6407.622272,6470.300293,173631500,0,0
3/1/2021,6586.013406,6793.333008,6557.085089,6793.333008,205539000,0,0
3/2/2021,6865.653895,6904.224984,6749.940627,6764.404785,81446500,0,0
3/3/2021,6812.618941,6831.904486,6749.940918,6749.940918,84470000,0,0
3/4/2021,6658.334657,6749.940999,6479.943359,6479.943359,120802500,0,0
3/5/2021,6479.94375,6677.620605,6479.94375,6557.085938,111871500,0,0
3/8/2021,6701.727135,6701.727135,6479.943359,6479.943359,90883000,0,0
3/9/2021,6460.657609,6475.121768,6364.229883,6369.05127,135582000,0,0
3/10/2021,6479.943163,6479.943163,6383.515437,6465.479004,50302000,0,0
3/12/2021,6629.405944,6634.22733,6475.121588,6523.335449,74328000,0,0
3/15/2021,6571.549798,6576.371185,6426.908203,6426.908203,57416000,0,0
